doc_id,author,title,year,thesis_type,director,director_source,original_director_field,specialisation,matched_secondary,match_score
HEI_000359--000006_410206,"Szokolóczy, Jacques Antoine",La neutralité suisse dans un monde en mutation,1992.0,Master/Other,,,,,False,
HEI_000359--000007_410206,"Ginebri, Sergio",National fiscal policies in the process of monetary integration,1992.0,Master/Other,,,,,False,
HEI_000359--000008_410206,"Carenza, Cristina",The collective measures in the Gulf crisis,1992.0,Master/Other,,,,,False,
HEI_000359--000009_410206,"Dubois, Anne-Claire",Les crimes internationaux,1992.0,Master/Other,,,,,False,
HEI_000359--000010_410206,"Pina Aguiar, Maria de Lourdes",Les Etats archipels,1993.0,Master/Other,,,,,False,
HEI_000359--000011_411209,"Doran, David Dwight",Ownership reform and privatization in Romania,1993.0,Master/Other,,,,,False,
HEI_000359--000012_411209,"Fischer, David Theodore",International trade in the television and motion picture industry,1993.0,Master/Other,,,,,False,
HEI_000359--000013_411209,"Franchi, Amelia",Principes de responsabilité et systèmes de réparation pour les dommages à l'environnement causés par les mouvements transfrontières de déchets dangereux,1993.0,Master/Other,,,,,False,
HEI_000358--000003_410206,"Kupka, Martin",Triangulation and partitioning of the first quadrant of the input-output table as tools of international comparison of production structures,1990.0,Master/Other,,,,,False,
HEI_000359--000014_411209,"Squire, Melissa Jennifer",Reform of the common agricultural policy,1993.0,Master/Other,,,,,False,
HEI_000359--000015_411209,"Zhan, Xiaoning James",North American economic integration and its implications for the exports of China and Hong Kong,1993.0,Master/Other,,,,,False,
HEI_000360--000001_411209,"Giroud, Michèle",Les représentations de l'ouest dans la peinture du 19e siècle et le cinéma western du 20e siècle,1993.0,Master/Other,,,,,False,
HEI_000360--000002_411209,"Sawano, Atsuko",Japan and the Korean peninsula,1993.0,Master/Other,,,,,False,
HEI_000360--000003_411209,"Fitzpatrick, Róisín",Comparative analysis of Western and Eastern European policies for attracting foreign direct investment,1993.0,Master/Other,,,,,False,
HEI_000360--000004_411209,"Garrido-Otoya, Maria-Teresa",La guerre contre la cocaïne dans les Andes,1993.0,Master/Other,,,,,False,
HEI_000360--000005_411209,"Kinoshita, Noriko",Protectionism as a constitutional failure and the role of the GATT,1993.0,Master/Other,,,,,False,
HEI_000360--000006_411209,"Vargas, James Thomas",Reducing refugees' plights in the 1990s,1993.0,Master/Other,,,,,False,
HEI_000360--000007_411209,"Varfi, Aikatérini-Zoï",The impact of the new Law of the Sea Convention on the regional system for the protection of the Mediterranean against pollution,1993.0,Master/Other,,,,,False,
HEI_000360--000008_411209,"Majernik, Craig",Conversion and the Slovak military industry,1993.0,Master/Other,,,,,False,
HEI_000358--000004_411209,"Liu, Zhixian",Comparison of political dimension of economic reforms in 1980s in the three Eastern European countries,1990.0,Master/Other,,,,,False,
HEI_000360--000009_411209,"Dimitrijevic, Nebojsa",The crisis in the former Yugoslavia and the U.N. peace-keeping,1994.0,Master/Other,,,,,False,
HEI_000361--000001_411209,"Larew, Gabrielle Ruth","Environment, trade and border taxes",1994.0,Master/Other,,,,,False,
HEI_000361--000002_411209,"Ottaviano, Gianmarco I. P",International trade and economic geography,1994.0,Master/Other,,,,,False,
HEI_000361--000003_411209,"Ruscus, Margaret Cary",The Global decline of breath-feeding & the antidote,1994.0,Master/Other,,,,,False,
HEI_000361--000004_411209,"Roulet, Florencia",Le droit à l'autodétermination pour les peuples autochtones,1994.0,Master/Other,,,,,False,
HEI_000361--000005_410206,"Harmati, Gregory Adam",La signification politique des instruments juridiques des relations de la Communauté européenne avec la République de Hongrie,1994.0,Master/Other,,,,,False,
HEI_000361--000006_410206,"Rønnfeldt, Carsten Frederik",The international approach to the conflict in Bosnia-Hercegovina,1994.0,Master/Other,,,,,False,
HEI_000361--000007_410206,"Zwaan, Bob van der",Trade before and after the disintegration of the Soviet Union,1994.0,Master/Other,,,,,False,
HEI_000361--000008_410206,"Touzot, Anne-Sophie",Fiscalité,1995.0,Master/Other,,,,,False,
HEI_000361--000009_410206,"Barry, Kim",The rights of the Afrikaner minority in South Africa,1995.0,Master/Other,,,,,False,
HEI_000358--000005_410206,"Michalski, Steve",Franco-German security relations,1990.0,Master/Other,,,,,False,
HEI_000361--000010_410206,"Serpone, Caterina Jennifer","The role of the media and its influence on the ""where-and-when"" to provide humanitarian relief",1995.0,Master/Other,,,,,False,
HEI_000361--000011_410206,"Rodgers, Dennis",Participatory development and cooperation,1995.0,Master/Other,,,,,False,
HEI_000361--000012_410206,"Ramirez-Daza, Luis","International trade usages and ""lex mercatoria""",1995.0,Master/Other,,,,,False,
HEI_000361--000013_410206,"Wang, Yi",Most-favoured-nation treatment under the General Agreement on Trade in Services and its application in financial services,1995.0,Master/Other,,,,,False,
HEI_000361--000014_410206,"Billerbeck, Désirée Geneva",Pension reform,1995.0,Master/Other,,,,,False,
HEI_000362--000001_410206,"Gerwien, Tanja",The citizenship problems of the Baltic States in the light of public international law,1996.0,Master/Other,,,,,False,
HEI_000362--000002_410206,"Minart, Brigitte",La défense et la sécurité européennes de 1989 à nos jours,1996.0,Master/Other,,,,,False,
HEI_000362--000003_410206,"Sylva-Oviedo, Paola",Forest protection and biodiversity conservation,1996.0,Master/Other,,,,,False,
HEI_000362--000004_410206,"Varanese, Adele",The internationalization of small and medium-sized enterprises,1996.0,Master/Other,,,,,False,
HEI_000362--000005_410301,"Vidovic, Rajna",State sovereignty versus humanitarian intervention,1996.0,Master/Other,,,,,False,
HEI_000358--000006_410206,"Menegaz, Gregory S.",The anarchist movement in French-Speaking Switzerland,1990.0,Master/Other,,,,,False,
HEI_000362--000006_410301,"Choquette, Jean-Nicolas",Emerging market government paper and the Mexican crisis,1996.0,Master/Other,,,,,False,
HEI_000362--000007_410301,"Crelier, Fabien François",Europe et valeurs,1996.0,Master/Other,,,,,False,
HEI_000362--000008_410301,"Nagore de Sousa, Leandro",Collective self-defence,1996.0,Master/Other,,,,,False,
HEI_000362--000009_410301,"Männistö, Laura",The new WTO telecoms agreement and multimedia alliances,1997.0,Master/Other,,,,,False,
HEI_000362--000010_410301,"Núñez-Johnsson, Kyra",The press coverage of ethnopolitical conflicts,1997.0,Master/Other,,,,,False,
HEI_000362--000011_410301,"Ponzio, Richard",A peace dividend in South Asia ?,1997.0,Master/Other,,,,,False,
HEI_000362--000012_410301,"Vaduva, Gabriel",Negotiating the economic and monetary union,1997.0,Master/Other,,,,,False,
HEI_000362--000013_410301,"Marrero Rocha, Inmaculada",The inception of cooperation in foreign and security policy in the framework of the European Union,1997.0,Master/Other,,,,,False,
HEI_000362--000014_410301,"Popescu, Maria-Magdalena",A comparative analysis of policies towards and experience of foreign direct investment,1997.0,Master/Other,,,,,False,
HEI_000362--000015_410301,"Hess, Michel",Property rights and privatization in Hungary and Romania,1998.0,Master/Other,,,,,False,
HEI_000358--000007_410206,"Llanos Mardones, Hugo Ignacio",The International Labour Organisation's Commission of Inquiry,1990.0,Master/Other,,,,,False,
HEI_000363--000001_410301,"Durand-Ballivet, Hélène",La procédure d'adhésion de la République de Corée à l'OCDE (1986-1996),1998.0,Master/Other,,,,,False,
HEI_000363--000002_410301,"Barham, Adrian Antony",The incorporation of the European Convention on Human Rights into UK law,1998.0,Master/Other,,,,,False,
HEI_000363--000003_411209,"Torrence, Tamara",Understanding changes in embodied energy in U.S. trade components,1998.0,Master/Other,,,,,False,
HEI_000363--000004_411209,"Ortega Barrales, Carolina",The participation of non-governmental organizations in the public procedures of the United Nations Commission on Human Rights,1998.0,Master/Other,,,,,False,
HEI_000363--000005_411209,"Alahydoian, Mhaer Jacques",New competition provisions in the WTO telecom services agreement's reference paper,1998.0,Master/Other,,,,,False,
HEI_000363--000006_411209,"Cotroneo, Angela",International responsibility of the United Nations for activities carried out by peace-keeping forces,1999.0,Master/Other,,,,,False,
HEI_000363--000007_411209,"Tóth, Dániel",Union européenne et organisation mondiale du commerce,1999.0,Master/Other,,,,,False,
HEI_000363--000008_411209,"Cavicchioli, Lucia",The interpretation of international labour conventions,1999.0,Master/Other,,,,,False,
HEI_000363--000009_411209,"Duchatellier, Moetsi Michelle",La lutte contre les formes contemporaines de trafic des femmes,1999.0,Master/Other,,,,,False,
HEI_000363--000010_411209,"Velásquez, María Gabriela",Central America,1999.0,Master/Other,,,,,False,
HEI_000358--000008_410206,"Meier, Evelyne",Secondary markets,1991.0,Master/Other,,,,,False,
HEI_000363--000011_411209,"Wang, Marian",Illegal immigration in the United States,1999.0,Master/Other,,,,,False,
HEI_000363--000012_411209,"Lambert, Alexandre",The reasons for the failure of UNOSOM II,1999.0,Master/Other,,,,,False,
HEI_000363--000013_411209,"Richard, Boris",Le commerce électronique,1999.0,Master/Other,,,,,False,
HEI_000363--000014_411209,"Glejser, Deborah","Immigrants, réfugiés et visiteurs",2000.0,Master/Other,,,,,False,
HEI_000363--000015_411209,"Seuna, Terhi Katriina",Neo-realism and the post-war international behaviour of Japan,2000.0,Master/Other,,,,,False,
HEI_000364--000001_410206,"Murigande, Aimé",Developing countries and their participation in the world trading system,2000.0,Master/Other,,,,,False,
HEI_000364--000002_410206,"Srinivas, Smita",Trade in services-international and inter-sectoral labour mobility,2000.0,Master/Other,,,,,False,
HEI_000364--000003_410206,"Brant, Jennifer Lynne",Copyright in the digital networked environment,2000.0,Master/Other,,,,,False,
HEI_000364--000004_410206,"Ermichine, Kirill",External empowerment of human rights NGOs,2000.0,Master/Other,,,,,False,
HEI_000364--000005_410206,"Elkhoury, Marwan",Economic growth and the income distribution,2000.0,Master/Other,,,,,False,
HEI_000358--000009_410206,"Chavez-Pirson, Mariaelena Béatrice",The League of Nations and private international organizations,1991.0,Master/Other,,,,,False,
HEI_000364--000006_410206,"Lewandowska, Joanna",Liberalisation of telecommunication services in Central Europe,2000.0,Master/Other,,,,,False,
HEI_000364--000007_410206,"Filosa, Michele",Monetary policy rules,1999.0,Master/Other,,,,,False,
HEI_000364--000008_410206,"Tran, Emilie",Une illustration de la paradiplomatie,2001.0,Master/Other,,,,,False,
HEI_000364--000009_410206,"Wadley, Ian",Non-binding dispute settlement in the international legal order,2001.0,Master/Other,,,,,False,
HEI_000364--000010_410206,"Carcano, Andrea",Sentencing and the gravity of the offence in international criminal law,2001.0,Master/Other,,,,,False,
HEI_000364--000011_410206,"Hovsepian, Garine",The Gacaca tribunals for trying genocide crimes and Rwanda's fair trial obligations under the international covenant on civil and political rights,2001.0,Master/Other,,,,,False,
HEI_000364--000012_410206,"Batsuuri, Zoltuya","Violation complaints and the legal remedies under the ""TRIPS Agreement"" in the light of general international law on State responsibility",2001.0,Master/Other,,,,,False,
HEI_000364--000013_410206,"Gaultier, Léonard",L'évaluation des opérations d'assistance humanitaire,2001.0,Master/Other,,,,,False,
HEI_000364--000014_410206,"Goyzueta Puccio, Italo",Indigenous peoples rights,2001.0,Master/Other,,,,,False,
HEI_000365--000001_410206,"Signorio, Camille",Determinants of sovereign bonds denominated in USD,2001.0,Master/Other,,,,,False,
HEI_000369--000001_410301,"Nyamsuren, Batchimeg",The general equilibrium approach of multinational enterprises' FDI,2002.0,Master/Other,,,,,False,
HEI_000369--000010_410301,"Lazzeri, Pietro",La communauté internationale face au conflit armé colombien,2003.0,Master/Other,,,,,False,
HEI_000375--000013_411209,"Nordsveen, Martin Martens",International action to promote democratisation in Azerbaijan,2003.0,Master/Other,,,,,False,
HEI_000375--000014_411209,"Campanelli, Danio",Le lien de causalité entre le fait générateur de la responsabilité internationale et le préjudice subi,2003.0,Master/Other,,,,,False,
HEI_000376--000001_411209,"Weeks, Jessica L. P.",The European Union language regime,2003.0,Master/Other,,,,,False,
HEI_000376--000002_411209,"Caviedes Guzmán, Santiago",Assessing fiscal sustainability with fiscal indicators,2003.0,Master/Other,,,,,False,
HEI_000376--000003_411209,"Corthay, Eric","L'Islam et le régime juridique du recours à la force dans une perspective historique et contemporaine, étude sur les relations entre le droit islamique et le droit international public",2003.0,Master/Other,,,,,False,
HEI_000376--000004_411209,"Biskos, Grigorios",The predominance of Europe in the development of public international law,2003.0,Master/Other,,,,,False,
HEI_000376--000005_411209,"Beverelli, Cosimo",Regional integration in services among developing countries,2003.0,Master/Other,,,,,False,
HEI_000376--000006_410206,"Vega Forero, Camila",The cultural aspect of violence in Colombia,2003.0,Master/Other,,,,,False,
HEI_000376--000007_410206,"Shepherd, Benjamin A.",Market power in the international coffee trade,2003.0,Master/Other,,,,,False,
HEI_000376--000008_410206,"Lowenhielm, Camilla",A comparison of credit default swap rates and bond spreads in emerging markets,2003.0,Master/Other,,,,,False,
HEI_000369--000011_410301,"Nascimento Torres, Ana Augusta do",Two approaches to the international law of telecommunications,2003.0,Master/Other,,,,,False,
HEI_000376--000009_410206,"Zazzarelli, Andrea",The nominal perception cycle (or,2003.0,Master/Other,,,,,False,
HEI_000376--000010_410206,"Dabo, Julie","La dimension ""ethnique"" de la ""synécdoque casamancaise"" (Sénégal)",2003.0,Master/Other,,,,,False,
HEI_000376--000011_410206,"Didoni, Alberto",Microfinance commercialization,2003.0,Master/Other,,,,,False,
HEI_000376--000012_410206,"Mardirossian, Annie","Air transport, related industries and development in Africa",2003.0,Master/Other,,,,,False,
HEI_000376--000013_410206,"Chadefaux, Thomas",International games,2003.0,Master/Other,,,,,False,
HEI_000376--000014_410206,"Gunay, Niyazi B.",Effectiveness of central banks in reducing exchange rate volatility,2003.0,Master/Other,,,,,False,
HEI_000376--000015_410206,"Bichuette, Rafaela Maria Vale",The effects of mark-to-market regulations on the volatility of Brazilian bonds,2003.0,Master/Other,,,,,False,
HEI_000376--000016_410206,"Melillo, Vincent","Financial deregulation, banking crises and saving rates in Sub-Saharan Africa",2003.0,Master/Other,,,,,False,
HEI_000377--000001_410206,"Gottselig, Glenn",Financial services liberalization and the role of regional and multilateral agreements,2003.0,Master/Other,,,,,False,
HEI_000377--000002_410206,"Gheorghe, Coralia Laura",IMF lending and moral hazard,2003.0,Master/Other,,,,,False,
HEI_000369--000012_410301,"Zheng, Laxiang","Les droits de l'homme et les relations entre la Communauté européenne, l'Union européenne et la Chine (1989-2002)",2003.0,Master/Other,,,,,False,
HEI_000377--000003_410206,"Schultens, Leonie",Narratives in conflict,2003.0,Master/Other,,,,,False,
HEI_000377--000004_410206,"Esposito, Karin Audrey","The ""Zasulich affair""",2003.0,Master/Other,,,,,False,
HEI_000377--000005_411209,"Spolitis, Veiko",Small state sovereignty in a globalized world,2003.0,Master/Other,,,,,False,
HEI_000377--000006_411209,"Liukkonen, Johanna Maaret",The European Union and China,2004.0,Master/Other,,,,,False,
HEI_000377--000007_411209,"Solioz, Alexandre",La Grande-Bretagne de 1945 à 1948 et le concept de troisième force,2004.0,Master/Other,,,,,False,
HEI_000377--000008_411209,"Rohner, Dominic",Domestic credits and international capital flows,2004.0,Master/Other,,,,,False,
HEI_000377--000009_411209,"Therme, Clément",L'Iran et la Russie (1991-2004),2004.0,Master/Other,,,,,False,
HEI_000377--000010_411209,"Pellaux, Julien","Cultures globales, cultures locales",2004.0,Master/Other,,,,,False,
HEI_000377--000011_411209,"Prezani, Valsamini",The impact of cooperation on competition policy on the practices of private international cartels,2004.0,Master/Other,,,,,False,
